"LOCATION","INDICATOR","SUBJECT","MEASURE","FREQUENCY","TIME","Value","Flag Codes"
"DNK","EDUEXP","TRY","USD_STUDENT","A","2000",11518.539,
"DNK","EDUEXP","TRY","USD_STUDENT","A","2005",14867.332,
"DNK","EDUEXP","TRY","USD_STUDENT","A","2008",17815.584,
"DNK","EDUEXP","TRY","USD_STUDENT","A","2009",18928.781,
"DNK","EDUEXP","TRY","USD_STUDENT","A","2010",19570.598,
"DNK","EDUEXP","TRY","USD_STUDENT","A","2011",21888.017,
"DNK","EDUEXP","TRY","USD_STUDENT","A","2012",,"M"
"DNK","EDUEXP","TRY","USD_STUDENT","A","2013",15697.528,
"DNK","EDUEXP","TRY","USD_STUDENT","A","2014",15626.232,
"DNK","EDUEXP","TRY","USD_STUDENT","A","2015",,"M"
"DNK","EDUEXP","TRY","USD_STUDENT","A","2016",,"M"
"FIN","EDUEXP","PRY","USD_STUDENT","A","1995",,"M"
"FIN","EDUEXP","PRY","USD_STUDENT","A","2000",,"M"
"FIN","EDUEXP","PRY","USD_STUDENT","A","2005",,"M"
"FIN","EDUEXP","PRY","USD_STUDENT","A","2008",,"M"
"FIN","EDUEXP","PRY","USD_STUDENT","A","2009",,"M"
"FIN","EDUEXP","PRY","USD_STUDENT","A","2010",,"M"
"FIN","EDUEXP","PRY","USD_STUDENT","A","2011",,"M"
"FIN","EDUEXP","PRY","USD_STUDENT","A","2012",8401.226,
"FIN","EDUEXP","PRY","USD_STUDENT","A","2013",8590.174,
"FIN","EDUEXP","PRY","USD_STUDENT","A","2014",8802.987,
"FIN","EDUEXP","PRY","USD_STUDENT","A","2015",9305.316,
"FIN","EDUEXP","PRY","USD_STUDENT","A","2016",,"M"
"DEU","EDUEXP","TRY","USD_STUDENT","A","1995",,"M"
"DEU","EDUEXP","TRY","USD_STUDENT","A","2000",,"M"
"DEU","EDUEXP","TRY","USD_STUDENT","A","2005",13056.455,
"DEU","EDUEXP","TRY","USD_STUDENT","A","2008",16502.911,
"DEU","EDUEXP","TRY","USD_STUDENT","A","2009",,"M"
"DEU","EDUEXP","TRY","USD_STUDENT","A","2010",17308.736,
"DEU","EDUEXP","TRY","USD_STUDENT","A","2011",17655.529,
"DEU","EDUEXP","TRY","USD_STUDENT","A","2012",17143.443,
"DEU","EDUEXP","TRY","USD_STUDENT","A","2013",16949.412,
"DEU","EDUEXP","TRY","USD_STUDENT","A","2014",17144.18,
"DEU","EDUEXP","TRY","USD_STUDENT","A","2015",17035.571,
"DEU","EDUEXP","TRY","USD_STUDENT","A","2016",,"M"
"ISL","EDUEXP","TRY","USD_STUDENT","A","1995",,"M"
"ISL","EDUEXP","TRY","USD_STUDENT","A","2000",9232.368,
"ISL","EDUEXP","TRY","USD_STUDENT","A","2005",9664.902,
"ISL","EDUEXP","TRY","USD_STUDENT","A","2008",10797.978,
"ISL","EDUEXP","TRY","USD_STUDENT","A","2009",10410.368,
"ISL","EDUEXP","TRY","USD_STUDENT","A","2010",8945.054,
"ISL","EDUEXP","TRY","USD_STUDENT","A","2011",8510.873,
"ISL","EDUEXP","TRY","USD_STUDENT","A","2012",10897.702,
"ISL","EDUEXP","TRY","USD_STUDENT","A","2013",11200.31,
"ISL","EDUEXP","TRY","USD_STUDENT","A","2014",11417.836,
"ISL","EDUEXP","TRY","USD_STUDENT","A","2015",12670.652,
"ISL","EDUEXP","TRY","USD_STUDENT","A","2016",,"M"
"JPN","EDUEXP","TRY","USD_STUDENT","A","1995",9473.557,
"JPN","EDUEXP","TRY","USD_STUDENT","A","2000",11857.179,
"JPN","EDUEXP","TRY","USD_STUDENT","A","2005",13914.817,
"JPN","EDUEXP","TRY","USD_STUDENT","A","2008",16748.141,
"JPN","EDUEXP","TRY","USD_STUDENT","A","2009",17165.206,
"JPN","EDUEXP","TRY","USD_STUDENT","A","2010",17398.913,
"JPN","EDUEXP","TRY","USD_STUDENT","A","2011",18400.976,
"JPN","EDUEXP","TRY","USD_STUDENT","A","2012",18827.609,
"JPN","EDUEXP","TRY","USD_STUDENT","A","2013",19723.94,
"JPN","EDUEXP","TRY","USD_STUDENT","A","2014",19546.843,
"JPN","EDUEXP","TRY","USD_STUDENT","A","2015",19289.162,
"JPN","EDUEXP","TRY","USD_STUDENT","A","2016",,"M"
"USA","EDUEXP","PRY","USD_STUDENT","A","1995",5335.379,
"USA","EDUEXP","PRY","USD_STUDENT","A","2000",7000.491,
"USA","EDUEXP","PRY","USD_STUDENT","A","2005",9216.568,
"USA","EDUEXP","PRY","USD_STUDENT","A","2008",10994.576,
"USA","EDUEXP","PRY","USD_STUDENT","A","2009",11207.67,
"USA","EDUEXP","PRY","USD_STUDENT","A","2010",11068.514,
"USA","EDUEXP","PRY","USD_STUDENT","A","2011",10989.678,
"USA","EDUEXP","PRY","USD_STUDENT","A","2012",10839.076,
"USA","EDUEXP","PRY","USD_STUDENT","A","2013",10974.484,
"USA","EDUEXP","PRY","USD_STUDENT","A","2014",11318.522,
"USA","EDUEXP","PRY","USD_STUDENT","A","2015",11727.024,
"USA","EDUEXP","PRY","USD_STUDENT","A","2016",,"M"
"ARG","EDUEXP","PRY","USD_STUDENT","A","1995",,"M"
"ARG","EDUEXP","PRY","USD_STUDENT","A","2000",,"M"
"ARG","EDUEXP","PRY","USD_STUDENT","A","2005",,"M"
"ARG","EDUEXP","PRY","USD_STUDENT","A","2008",,"M"
"ARG","EDUEXP","PRY","USD_STUDENT","A","2009",,"M"
"ARG","EDUEXP","PRY","USD_STUDENT","A","2010",,"M"
"ARG","EDUEXP","PRY","USD_STUDENT","A","2011",,"M"
"ARG","EDUEXP","PRY","USD_STUDENT","A","2012",3113.467,
"ARG","EDUEXP","PRY","USD_STUDENT","A","2013",3440.416,
"ARG","EDUEXP","PRY","USD_STUDENT","A","2014",3364.838,
"ARG","EDUEXP","PRY","USD_STUDENT","A","2015",,"M"
"ARG","EDUEXP","PRY","USD_STUDENT","A","2016",,"M"
"BEL","EDUEXP","TRY","USD_STUDENT","A","1995",,"M"
"BEL","EDUEXP","TRY","USD_STUDENT","A","2000",,"M"
"BEL","EDUEXP","TRY","USD_STUDENT","A","2005",12286.28,
"BEL","EDUEXP","TRY","USD_STUDENT","A","2008",14650.295,
"BEL","EDUEXP","TRY","USD_STUDENT","A","2009",15367.244,
"BEL","EDUEXP","TRY","USD_STUDENT","A","2010",15463.601,
"BEL","EDUEXP","TRY","USD_STUDENT","A","2011",15666.212,
"BEL","EDUEXP","TRY","USD_STUDENT","A","2012",15952.956,
"BEL","EDUEXP","TRY","USD_STUDENT","A","2013",16697.081,
"BEL","EDUEXP","TRY","USD_STUDENT","A","2014",17001.826,
"BEL","EDUEXP","TRY","USD_STUDENT","A","2015",17320.185,
"BEL","EDUEXP","TRY","USD_STUDENT","A","2016",,"M"
"MEX","EDUEXP","PRY","USD_STUDENT","A","1995",910.15,
"MEX","EDUEXP","PRY","USD_STUDENT","A","2000",1308.737,
"MEX","EDUEXP","PRY","USD_STUDENT","A","2005",1920.286,
"MEX","EDUEXP","PRY","USD_STUDENT","A","2008",6331.353,
"MEX","EDUEXP","PRY","USD_STUDENT","A","2009",2258.835,
"MEX","EDUEXP","PRY","USD_STUDENT","A","2010",2410.087,
"MEX","EDUEXP","PRY","USD_STUDENT","A","2011",2621.955,
"MEX","EDUEXP","PRY","USD_STUDENT","A","2012",2656.003,
"MEX","EDUEXP","PRY","USD_STUDENT","A","2013",2762.335,
"MEX","EDUEXP","PRY","USD_STUDENT","A","2014",2879.949,
"MEX","EDUEXP","PRY","USD_STUDENT","A","2015",2874.47,
"MEX","EDUEXP","PRY","USD_STUDENT","A","2016",,"M"
"NOR","EDUEXP","PRY","USD_STUDENT","A","1995",,"M"
"NOR","EDUEXP","PRY","USD_STUDENT","A","2000",,"M"
"NOR","EDUEXP","PRY","USD_STUDENT","A","2005",,"M"
"NOR","EDUEXP","PRY","USD_STUDENT","A","2008",,"M"
"NOR","EDUEXP","PRY","USD_STUDENT","A","2009",,"M"
"NOR","EDUEXP","PRY","USD_STUDENT","A","2010",,"M"
"NOR","EDUEXP","PRY","USD_STUDENT","A","2011",,"M"
"NOR","EDUEXP","PRY","USD_STUDENT","A","2012",12602.634,
"NOR","EDUEXP","PRY","USD_STUDENT","A","2013",13370.07,
"NOR","EDUEXP","PRY","USD_STUDENT","A","2014",13151.419,
"NOR","EDUEXP","PRY","USD_STUDENT","A","2015",13275.105,
"NOR","EDUEXP","PRY","USD_STUDENT","A","2016",,"M"
"PRT","EDUEXP","TRY","USD_STUDENT","A","1995",4076.722,
"PRT","EDUEXP","TRY","USD_STUDENT","A","2000",4912.368,
"PRT","EDUEXP","TRY","USD_STUDENT","A","2005",9636.103,
"PRT","EDUEXP","TRY","USD_STUDENT","A","2008",9601.587,
"PRT","EDUEXP","TRY","USD_STUDENT","A","2009",9610.663,
"PRT","EDUEXP","TRY","USD_STUDENT","A","2010",10269.746,
"PRT","EDUEXP","TRY","USD_STUDENT","A","2011",9492.551,
"PRT","EDUEXP","TRY","USD_STUDENT","A","2012",9798.234,
"PRT","EDUEXP","TRY","USD_STUDENT","A","2013",11093.858,
"PRT","EDUEXP","TRY","USD_STUDENT","A","2014",11788.344,
"PRT","EDUEXP","TRY","USD_STUDENT","A","2015",11765.896,
"PRT","EDUEXP","TRY","USD_STUDENT","A","2016",,"M"
"SVK","EDUEXP","PRY","USD_STUDENT","A","1995",,"M"
"SVK","EDUEXP","PRY","USD_STUDENT","A","2000",,"M"
"SVK","EDUEXP","PRY","USD_STUDENT","A","2005",,"M"
"SVK","EDUEXP","PRY","USD_STUDENT","A","2008",,"M"
"SVK","EDUEXP","PRY","USD_STUDENT","A","2009",,"M"
"SVK","EDUEXP","PRY","USD_STUDENT","A","2010",,"M"
"SVK","EDUEXP","PRY","USD_STUDENT","A","2011",,"M"
"SVK","EDUEXP","PRY","USD_STUDENT","A","2012",5570.137,
"SVK","EDUEXP","PRY","USD_STUDENT","A","2013",6019.299,
"SVK","EDUEXP","PRY","USD_STUDENT","A","2014",6203.119,
"SVK","EDUEXP","PRY","USD_STUDENT","A","2015",6877.313,
"SVK","EDUEXP","PRY","USD_STUDENT","A","2016",,"M"
"SWE","EDUEXP","TRY","USD_STUDENT","A","1995",14298.119,
"SWE","EDUEXP","TRY","USD_STUDENT","A","2000",15786.799,
"SWE","EDUEXP","TRY","USD_STUDENT","A","2005",15549.591,
"SWE","EDUEXP","TRY","USD_STUDENT","A","2008",20305.305,
"SWE","EDUEXP","TRY","USD_STUDENT","A","2009",20755.397,
"SWE","EDUEXP","TRY","USD_STUDENT","A","2010",20654.443,
"SWE","EDUEXP","TRY","USD_STUDENT","A","2011",21083.548,
"SWE","EDUEXP","TRY","USD_STUDENT","A","2012",23141.567,
"SWE","EDUEXP","TRY","USD_STUDENT","A","2013",23817.128,
"SWE","EDUEXP","TRY","USD_STUDENT","A","2014",24508.779,
"SWE","EDUEXP","TRY","USD_STUDENT","A","2015",24417.443,
"SWE","EDUEXP","TRY","USD_STUDENT","A","2016",,"M"
"CHE","EDUEXP","PRY","USD_STUDENT","A","1995",,"M"
"CHE","EDUEXP","PRY","USD_STUDENT","A","2000",,"M"
"CHE","EDUEXP","PRY","USD_STUDENT","A","2005",,"M"
"CHE","EDUEXP","PRY","USD_STUDENT","A","2008",,"M"
"CHE","EDUEXP","PRY","USD_STUDENT","A","2009",,"M"
"CHE","EDUEXP","PRY","USD_STUDENT","A","2010",,"M"
"CHE","EDUEXP","PRY","USD_STUDENT","A","2011",,"M"
"CHE","EDUEXP","PRY","USD_STUDENT","A","2012",15447.419,
"CHE","EDUEXP","PRY","USD_STUDENT","A","2013",,"M"
"CHE","EDUEXP","PRY","USD_STUDENT","A","2014",,"M"
"CHE","EDUEXP","PRY","USD_STUDENT","A","2015",,"M"
"CHE","EDUEXP","PRY","USD_STUDENT","A","2016",,"M"
"GBR","EDUEXP","TRY","USD_STUDENT","A","1995",,"M"
"GBR","EDUEXP","TRY","USD_STUDENT","A","2000",,"M"
"GBR","EDUEXP","TRY","USD_STUDENT","A","2005",,"M"
"GBR","EDUEXP","TRY","USD_STUDENT","A","2008",,"M"
"GBR","EDUEXP","TRY","USD_STUDENT","A","2009",,"M"
"GBR","EDUEXP","TRY","USD_STUDENT","A","2010",,"M"
"GBR","EDUEXP","TRY","USD_STUDENT","A","2011",,"M"
"GBR","EDUEXP","TRY","USD_STUDENT","A","2012",24111.713,
"GBR","EDUEXP","TRY","USD_STUDENT","A","2013",25613.553,
"GBR","EDUEXP","TRY","USD_STUDENT","A","2014",24345.555,
"GBR","EDUEXP","TRY","USD_STUDENT","A","2015",26320.053,
"GBR","EDUEXP","TRY","USD_STUDENT","A","2016",,"M"
"BRA","EDUEXP","PRY","USD_STUDENT","A","2012",,"M"
"BRA","EDUEXP","PRY","USD_STUDENT","A","2013",,"M"
"BRA","EDUEXP","PRY","USD_STUDENT","A","2014",,"M"
"BRA","EDUEXP","PRY","USD_STUDENT","A","2015",,"M"
"BRA","EDUEXP","PRY","USD_STUDENT","A","2016",,"M"
"CHN","EDUEXP","TRY","USD_STUDENT","A","1995",,"M"
"CHN","EDUEXP","TRY","USD_STUDENT","A","2000",,"M"
"CHN","EDUEXP","TRY","USD_STUDENT","A","2005",,"M"
"CHN","EDUEXP","TRY","USD_STUDENT","A","2008",,"M"
"CHN","EDUEXP","TRY","USD_STUDENT","A","2009",,"M"
"CHN","EDUEXP","TRY","USD_STUDENT","A","2010",,"M"
"CHN","EDUEXP","TRY","USD_STUDENT","A","2011",,"M"
"CHN","EDUEXP","TRY","USD_STUDENT","A","2012",,"M"
"CHN","EDUEXP","TRY","USD_STUDENT","A","2013",,"M"
"CHN","EDUEXP","TRY","USD_STUDENT","A","2014",,"M"
"CHN","EDUEXP","TRY","USD_STUDENT","A","2015",,"M"
"CHN","EDUEXP","TRY","USD_STUDENT","A","2016",,"M"
"ISR","EDUEXP","PRY","USD_STUDENT","A","1995",3768.631,
"ISR","EDUEXP","PRY","USD_STUDENT","A","2000",4581.235,
"ISR","EDUEXP","PRY","USD_STUDENT","A","2005",4379.157,
"ISR","EDUEXP","PRY","USD_STUDENT","A","2008",5021.142,
"ISR","EDUEXP","PRY","USD_STUDENT","A","2009",5047.702,
"ISR","EDUEXP","PRY","USD_STUDENT","A","2010",5886.981,
"ISR","EDUEXP","PRY","USD_STUDENT","A","2011",6821.758,
"ISR","EDUEXP","PRY","USD_STUDENT","A","2012",6808.333,
"ISR","EDUEXP","PRY","USD_STUDENT","A","2013",7405.36,
"ISR","EDUEXP","PRY","USD_STUDENT","A","2014",7366.951,
"ISR","EDUEXP","PRY","USD_STUDENT","A","2015",7971.311,
"ISR","EDUEXP","PRY","USD_STUDENT","A","2016",,"M"
"RUS","EDUEXP","PRY","USD_STUDENT","A","1995",,"M"
"RUS","EDUEXP","PRY","USD_STUDENT","A","2000",,"M"
"RUS","EDUEXP","PRY","USD_STUDENT","A","2005",,"M"
"RUS","EDUEXP","PRY","USD_STUDENT","A","2008",,"M"
"RUS","EDUEXP","PRY","USD_STUDENT","A","2009",,"M"
"RUS","EDUEXP","PRY","USD_STUDENT","A","2010",,"M"
"RUS","EDUEXP","PRY","USD_STUDENT","A","2011",,"M"
"RUS","EDUEXP","PRY","USD_STUDENT","A","2016",,"M"
"DNK","EDUEXP","PRY","USD_STUDENT","A","1995",,"M"
"DNK","EDUEXP","PRY","USD_STUDENT","A","2000",,"M"
"DNK","EDUEXP","PRY","USD_STUDENT","A","2005",,"M"
"DNK","EDUEXP","PRY","USD_STUDENT","A","2008",,"M"
"DNK","EDUEXP","PRY","USD_STUDENT","A","2009",,"M"
"DNK","EDUEXP","PRY","USD_STUDENT","A","2010",,"M"
"DNK","EDUEXP","PRY","USD_STUDENT","A","2011",,"M"
"DNK","EDUEXP","PRY","USD_STUDENT","A","2012",11712.208,
"DNK","EDUEXP","PRY","USD_STUDENT","A","2013",12114.426,
"DNK","EDUEXP","PRY","USD_STUDENT","A","2014",12199.38,
"DNK","EDUEXP","PRY","USD_STUDENT","A","2015",,"M"
"DNK","EDUEXP","PRY","USD_STUDENT","A","2016",,"M"
"DEU","EDUEXP","PRY","USD_STUDENT","A","2012",7731.24,
"DEU","EDUEXP","PRY","USD_STUDENT","A","2013",8129.785,
"DEU","EDUEXP","PRY","USD_STUDENT","A","2014",8559.696,
"DEU","EDUEXP","PRY","USD_STUDENT","A","2015",8618.756,
"DEU","EDUEXP","PRY","USD_STUDENT","A","2016",,"M"
"ISL","EDUEXP","PRY","USD_STUDENT","A","1995",,"M"
"ISL","EDUEXP","PRY","USD_STUDENT","A","2000",,"M"
"ISL","EDUEXP","PRY","USD_STUDENT","A","2005",,"M"
"ISL","EDUEXP","PRY","USD_STUDENT","A","2008",,"M"
"ISL","EDUEXP","PRY","USD_STUDENT","A","2009",,"M"
"ISL","EDUEXP","PRY","USD_STUDENT","A","2010",,"M"
"ISL","EDUEXP","PRY","USD_STUDENT","A","2011",,"M"
"ISL","EDUEXP","PRY","USD_STUDENT","A","2012",9905.677,
"ISL","EDUEXP","PRY","USD_STUDENT","A","2013",10411.958,
"ISL","EDUEXP","PRY","USD_STUDENT","A","2014",11145.965,
"ISL","EDUEXP","PRY","USD_STUDENT","A","2015",11214.793,
"ISL","EDUEXP","PRY","USD_STUDENT","A","2016",,"M"
"ITA","EDUEXP","TRY","USD_STUDENT","A","1995",5033.699,
"ITA","EDUEXP","TRY","USD_STUDENT","A","2000",6984.397,
"ITA","EDUEXP","TRY","USD_STUDENT","A","2005",7273.56,
"ITA","EDUEXP","TRY","USD_STUDENT","A","2008",9588.23,
"ITA","EDUEXP","TRY","USD_STUDENT","A","2009",9775.192,
"ITA","EDUEXP","TRY","USD_STUDENT","A","2010",10063.996,
"ITA","EDUEXP","TRY","USD_STUDENT","A","2011",10676.126,
"ITA","EDUEXP","TRY","USD_STUDENT","A","2012",10669.363,
"ITA","EDUEXP","TRY","USD_STUDENT","A","2013",11303.194,
"ITA","EDUEXP","TRY","USD_STUDENT","A","2014",11438.883,
"ITA","EDUEXP","TRY","USD_STUDENT","A","2015",11257.074,
"ITA","EDUEXP","TRY","USD_STUDENT","A","2016",,"M"
"JPN","EDUEXP","PRY","USD_STUDENT","A","1995",,"M"
"JPN","EDUEXP","PRY","USD_STUDENT","A","2000",,"M"
"JPN","EDUEXP","PRY","USD_STUDENT","A","2005",,"M"
"JPN","EDUEXP","PRY","USD_STUDENT","A","2008",,"M"
"JPN","EDUEXP","PRY","USD_STUDENT","A","2009",,"M"
"JPN","EDUEXP","PRY","USD_STUDENT","A","2010",,"M"
"JPN","EDUEXP","PRY","USD_STUDENT","A","2011",,"M"
"JPN","EDUEXP","PRY","USD_STUDENT","A","2012",8639.581,
"JPN","EDUEXP","PRY","USD_STUDENT","A","2013",8889.461,
"JPN","EDUEXP","PRY","USD_STUDENT","A","2014",9027.397,
"JPN","EDUEXP","PRY","USD_STUDENT","A","2015",9104.743,
"JPN","EDUEXP","PRY","USD_STUDENT","A","2016",,"M"
"LUX","EDUEXP","TRY","USD_STUDENT","A","1995",,"M"
"LUX","EDUEXP","TRY","USD_STUDENT","A","2000",,"M"
"LUX","EDUEXP","TRY","USD_STUDENT","A","2005",,"M"
"LUX","EDUEXP","TRY","USD_STUDENT","A","2008",,"M"
"LUX","EDUEXP","TRY","USD_STUDENT","A","2009",,"M"
"LUX","EDUEXP","TRY","USD_STUDENT","A","2010",,"M"
"LUX","EDUEXP","TRY","USD_STUDENT","A","2011",,"M"
"LUX","EDUEXP","TRY","USD_STUDENT","A","2012",,"M"
"LUX","EDUEXP","TRY","USD_STUDENT","A","2013",,"M"
"LUX","EDUEXP","TRY","USD_STUDENT","A","2014",45800.558,
"LUX","EDUEXP","TRY","USD_STUDENT","A","2015",48906.889,
"LUX","EDUEXP","TRY","USD_STUDENT","A","2016",,"M"
"NZL","EDUEXP","TRY","USD_STUDENT","A","1995",,"M"
"NZL","EDUEXP","TRY","USD_STUDENT","A","2000",,"M"
"NZL","EDUEXP","TRY","USD_STUDENT","A","2005",,"M"
"NZL","EDUEXP","TRY","USD_STUDENT","A","2008",,"M"
"NZL","EDUEXP","TRY","USD_STUDENT","A","2009",,"M"
"NZL","EDUEXP","TRY","USD_STUDENT","A","2010",,"M"
"NZL","EDUEXP","TRY","USD_STUDENT","A","2011",,"M"
"NZL","EDUEXP","TRY","USD_STUDENT","A","2012",13602.606,
"NZL","EDUEXP","TRY","USD_STUDENT","A","2013",14233.662,
"NZL","EDUEXP","TRY","USD_STUDENT","A","2014",15108.997,
"NZL","EDUEXP","TRY","USD_STUDENT","A","2015",15165.733,
"NZL","EDUEXP","TRY","USD_STUDENT","A","2016",,"M"
"EST","EDUEXP","TRY","USD_STUDENT","A","1995",0,
"EST","EDUEXP","TRY","USD_STUDENT","A","2000",0,
"EST","EDUEXP","TRY","USD_STUDENT","A","2005",3837.837,
"EST","EDUEXP","TRY","USD_STUDENT","A","2008",5842.527,
"EST","EDUEXP","TRY","USD_STUDENT","A","2009",4656.258,
"EST","EDUEXP","TRY","USD_STUDENT","A","2010",6756.324,
"EST","EDUEXP","TRY","USD_STUDENT","A","2011",8059.716,
"EST","EDUEXP","TRY","USD_STUDENT","A","2012",8489.831,
"EST","EDUEXP","TRY","USD_STUDENT","A","2013",11797.951,
"EST","EDUEXP","TRY","USD_STUDENT","A","2014",11964.513,
"EST","EDUEXP","TRY","USD_STUDENT","A","2015",12867.499,
"EST","EDUEXP","TRY","USD_STUDENT","A","2016",,"M"
"IDN","EDUEXP","TRY","USD_STUDENT","A","1995",,"M"
"IDN","EDUEXP","TRY","USD_STUDENT","A","2000",,"M"
"IDN","EDUEXP","TRY","USD_STUDENT","A","2005",,"M"
"IDN","EDUEXP","TRY","USD_STUDENT","A","2008",,"M"
"IDN","EDUEXP","TRY","USD_STUDENT","A","2009",,"M"
"IDN","EDUEXP","TRY","USD_STUDENT","A","2010",,"M"
"IDN","EDUEXP","TRY","USD_STUDENT","A","2011",,"M"
"IDN","EDUEXP","TRY","USD_STUDENT","A","2012",3058.664,
"IDN","EDUEXP","TRY","USD_STUDENT","A","2013",2092.862,
"IDN","EDUEXP","TRY","USD_STUDENT","A","2014",,"M"
"IDN","EDUEXP","TRY","USD_STUDENT","A","2015",3764.7,
"IDN","EDUEXP","TRY","USD_STUDENT","A","2016",,"M"
"SVN","EDUEXP","TRY","USD_STUDENT","A","1995",,"M"
"SVN","EDUEXP","TRY","USD_STUDENT","A","2000",,"M"
"SVN","EDUEXP","TRY","USD_STUDENT","A","2005",7936.377,
"SVN","EDUEXP","TRY","USD_STUDENT","A","2008",8587.279,
"SVN","EDUEXP","TRY","USD_STUDENT","A","2009",8729.026,
"SVN","EDUEXP","TRY","USD_STUDENT","A","2010",8990.65,
"SVN","EDUEXP","TRY","USD_STUDENT","A","2011",9863.845,
"SVN","EDUEXP","TRY","USD_STUDENT","A","2012",10014.536,
"SVN","EDUEXP","TRY","USD_STUDENT","A","2013",9864.965,
"SVN","EDUEXP","TRY","USD_STUDENT","A","2014",10036.782,
"SVN","EDUEXP","TRY","USD_STUDENT","A","2015",10208.067,
"SVN","EDUEXP","TRY","USD_STUDENT","A","2016",,"M"
"ZAF","EDUEXP","TRY","USD_STUDENT","A","1995",,"M"
"ZAF","EDUEXP","TRY","USD_STUDENT","A","2000",,"M"
"ZAF","EDUEXP","TRY","USD_STUDENT","A","2005",,"M"
"ZAF","EDUEXP","TRY","USD_STUDENT","A","2008",,"M"
"ZAF","EDUEXP","TRY","USD_STUDENT","A","2009",,"M"
"ZAF","EDUEXP","TRY","USD_STUDENT","A","2010",,"M"
"ZAF","EDUEXP","TRY","USD_STUDENT","A","2011",,"M"
"ZAF","EDUEXP","TRY","USD_STUDENT","A","2012",,"M"
"ZAF","EDUEXP","TRY","USD_STUDENT","A","2013",,"M"
"ZAF","EDUEXP","TRY","USD_STUDENT","A","2014",,"M"
"ZAF","EDUEXP","TRY","USD_STUDENT","A","2015",,"M"
"ZAF","EDUEXP","TRY","USD_STUDENT","A","2016",,"M"
"AUT","EDUEXP","PRY","USD_STUDENT","A","1995",,"M"
"AUT","EDUEXP","PRY","USD_STUDENT","A","2000",,"M"
"AUT","EDUEXP","PRY","USD_STUDENT","A","2005",,"M"
"AUT","EDUEXP","PRY","USD_STUDENT","A","2008",,"M"
"AUT","EDUEXP","PRY","USD_STUDENT","A","2009",,"M"
"AUT","EDUEXP","PRY","USD_STUDENT","A","2010",,"M"
"AUT","EDUEXP","PRY","USD_STUDENT","A","2011",,"M"
"AUT","EDUEXP","PRY","USD_STUDENT","A","2012",9872.608,
"AUT","EDUEXP","PRY","USD_STUDENT","A","2013",10863.763,
"AUT","EDUEXP","PRY","USD_STUDENT","A","2014",11111.156,
"AUT","EDUEXP","PRY","USD_STUDENT","A","2015",11688.611,
"AUT","EDUEXP","PRY","USD_STUDENT","A","2016",,"M"
"CZE","EDUEXP","PRY","USD_STUDENT","A","1995",,"M"
"CZE","EDUEXP","PRY","USD_STUDENT","A","2000",,"M"
"CZE","EDUEXP","PRY","USD_STUDENT","A","2005",,"M"
"CZE","EDUEXP","PRY","USD_STUDENT","A","2008",,"M"
"CZE","EDUEXP","PRY","USD_STUDENT","A","2009",,"M"
"CZE","EDUEXP","PRY","USD_STUDENT","A","2010",,"M"
"CZE","EDUEXP","PRY","USD_STUDENT","A","2011",,"M"
"CZE","EDUEXP","PRY","USD_STUDENT","A","2012",4774.551,
"CZE","EDUEXP","PRY","USD_STUDENT","A","2013",4895.417,
"CZE","EDUEXP","PRY","USD_STUDENT","A","2014",5085.979,
"CZE","EDUEXP","PRY","USD_STUDENT","A","2015",5207.054,
"CZE","EDUEXP","PRY","USD_STUDENT","A","2016",,"M"
"FRA","EDUEXP","PRY","USD_STUDENT","A","1995",,"M"
"FRA","EDUEXP","PRY","USD_STUDENT","A","2000",,"M"
"FRA","EDUEXP","PRY","USD_STUDENT","A","2005",3834.677,
"FRA","EDUEXP","PRY","USD_STUDENT","A","2008",5950.333,
"FRA","EDUEXP","PRY","USD_STUDENT","A","2009",6276.204,
"FRA","EDUEXP","PRY","USD_STUDENT","A","2010",6487.648,
"FRA","EDUEXP","PRY","USD_STUDENT","A","2011",6674.846,
"FRA","EDUEXP","PRY","USD_STUDENT","A","2012",6846.129,
"FRA","EDUEXP","PRY","USD_STUDENT","A","2013",7265.216,
"FRA","EDUEXP","PRY","USD_STUDENT","A","2014",7372.851,
"FRA","EDUEXP","PRY","USD_STUDENT","A","2015",7395.346,
"FRA","EDUEXP","PRY","USD_STUDENT","A","2016",,"M"
"GRC","EDUEXP","TRY","USD_STUDENT","A","1995",3158.857,
"GRC","EDUEXP","TRY","USD_STUDENT","A","2000",3574.259,
"GRC","EDUEXP","TRY","USD_STUDENT","A","2005",6319.722,
"GRC","EDUEXP","TRY","USD_STUDENT","A","2008",,"M"
"GRC","EDUEXP","TRY","USD_STUDENT","A","2009",,"M"
"GRC","EDUEXP","TRY","USD_STUDENT","A","2010",,"M"
"GRC","EDUEXP","TRY","USD_STUDENT","A","2011",,"M"
"GRC","EDUEXP","TRY","USD_STUDENT","A","2012",3811.404,
"GRC","EDUEXP","TRY","USD_STUDENT","A","2013",3712.93,
"GRC","EDUEXP","TRY","USD_STUDENT","A","2014",3880.677,
"GRC","EDUEXP","TRY","USD_STUDENT","A","2015",4094.526,
"GRC","EDUEXP","TRY","USD_STUDENT","A","2016",,"M"
"HUN","EDUEXP","PRY","USD_STUDENT","A","1995",,"M"
"HUN","EDUEXP","PRY","USD_STUDENT","A","2000",,"M"
"HUN","EDUEXP","PRY","USD_STUDENT","A","2005",,"M"
"HUN","EDUEXP","PRY","USD_STUDENT","A","2008",,"M"
